id,parent_id,depth,creation_step,i,r,is_infected
111,77,22,427,0,5.9381e-05,0
112,79,22,428,0,9.57634e-06,0
113,88,23,428,0,0.00697853,0
114,72,22,434,0,4.2218e-07,0
115,73,22,434,0,5.80954e-07,0
116,95,23,440,0,0.00135291,0
117,79,22,441,0,3.01083e-05,0
118,73,22,443,0,6.37632e-05,0
119,80,23,448,0,0.000804658,0
120,95,23,449,0,0.00980701,0
121,72,22,451,0,1.61882e-05,0
122,81,22,451,0,5.76792e-08,0
123,93,23,455,0,0.00056846,0
124,90,23,456,0,0.00391369,0
125,90,23,465,0,0.00208592,0
126,80,23,469,0,0.0038183,0
127,89,23,469,0,0.000359264,0
128,89,23,476,0,0.000263546,0
129,93,23,481,0,0.00191696,0
130,97,23,485,0,0.000166506,0
131,98,23,485,0,0.00204386,0
132,97,23,493,0,0.000117678,0
133,98,23,500,0,0.000380314,0
134,108,23,513,0,0.000144285,0
135,109,24,521,0,0.00504061,0
136,108,23,527,0,3.91339e-07,0
137,109,24,528,0,0.0174697,0
138,120,24,532,0,0.00814153,0
139,120,24,537,0,0.00438921,0
140,113,24,539,0,0.00793627,0
141,124,24,542,0,0.000837104,0
142,126,24,544,0,0.00057119,0
143,126,24,547,0,0.00096257,0
144,124,24,549,0,0.00032756,0
145,113,24,554,0,0.00279764,0
146,129,24,554,0,0.00094567,0
147,131,24,567,0,0.000473303,0
148,129,24,569,0,0.000173577,0
149,125,24,573,0,0.000155159,0
150,125,24,576,0,0.000505567,0
151,131,24,576,0,0.00032833,0
152,116,24,577,0,0.000655141,0
153,137,25,579,0,0.00799345,0
154,116,24,581,0,0.000326798,0
155,119,24,587,0,0.000102981,0
156,137,25,597,0,0.00598578,0
157,123,24,598,0,7.35676e-06,0
158,138,25,600,0,0.00568008,0
159,140,25,601,0,0.00362353,0
160,139,25,606,0,0.00067965,0
161,133,24,608,0,0.000123046,0
162,138,25,609,0,0.00174599,0
163,133,24,613,0,1.12808e-05,0
164,135,25,613,0,0.00280042,0
165,123,24,614,0,2.19831e-05,0
166,140,25,614,0,0.000938663,0
167,145,25,616,0,0.000275994,0
168,119,24,618,0,1.5854e-05,0
169,128,24,618,0,2.46989e-06,0
170,135,25,618,0,0.00259922,0
171,128,24,620,0,1.46708e-05,0
172,139,25,620,0,0.0017431,0
173,127,24,622,0,2.7371e-05,0
174,145,25,624,0,0.000972896,0
175,130,24,631,0,2.77942e-07,0
176,134,24,634,0,1.99941e-05,0
177,127,24,638,0,4.89251e-05,0
178,146,25,638,0,3.66527e-05,0
179,141,25,641,0,0.000469202,0
180,153,26,645,0,0.0058692,0
181,130,24,649,0,1.09092e-05,0
182,150,25,649,0,2.64491e-05,0
183,152,25,649,0,1.29301e-05,0
184,142,25,650,0,3.26685e-05,0
185,158,26,650,0,0.00168521,0
186,143,25,654,0,5.88508e-05,0
187,152,25,657,0,3.25328e-05,0
188,141,25,658,0,0.000169933,0
189,151,25,658,0,3.18223e-05,0
190,143,25,659,0,0.000116802,0
191,159,26,659,0,0.00319482,0
192,150,25,660,0,4.83356e-05,0
193,153,26,660,0,0.00424884,0
194,132,24,661,0,1.98617e-07,0
195,144,25,662,0,2.44743e-05,0
196,142,25,663,0,4.38109e-05,0
197,146,25,663,0,0.000141831,0
198,132,24,664,0,1.20879e-05,0
199,154,25,664,0,6.54879e-05,0
200,158,26,664,0,0.00160514,0
201,170,26,665,0,0.00101458,0
202,156,26,666,0,0.00196926,0
203,144,25,667,0,1.27852e-06,0
204,147,25,667,0,1.989e-06,0
205,154,25,667,0,3.99067e-05,0
206,162,26,668,0,0.000298077,0
207,164,26,668,0,0.00135855,0
208,147,25,670,0,2.37005e-05,0
209,164,26,670,0,0.000981572,0
210,156,26,673,0,0.00156725,0
211,170,26,675,0,0.000353577,0
212,174,26,678,0,0.0003141,0
213,172,26,680,0,0.000348932,0
214,172,26,681,0,0.000170005,0
215,159,26,683,0,0.000799366,0
216,161,25,683,0,2.22021e-07,0
217,162,26,685,0,0.000290742,0
218,166,26,685,0,0.000104396,0
219,161,25,686,0,1.82787e-05,0
220,134,24,688,0,2.5566e-06,0
221,148,25,692,0,3.8058e-06,0
222,151,25,692,0,4.87792e-06,0
223,179,26,693,0,0.000149324,0
224,149,25,694,0,5.05298e-06,0
225,174,26,694,0,0.000110071,0
226,179,26,694,0,0.00020631,0
227,160,26,695,0,2.9661e-05,0
228,166,26,696,0,6.00968e-05,0
229,180,27,696,0,0.0140545,0
230,160,26,698,0,3.60636e-05,0
231,149,25,700,0,5.62627e-06,0
232,148,25,702,0,6.85969e-06,0
233,193,27,703,0,0.00681538,0
234,191,27,704,0,0.00748968,0
235,193,27,708,0,0.00167641,0
236,155,25,709,0,2.72239e-07,0
237,180,27,710,0,0.00304549,0
238,191,27,712,0,0.00161086,0
239,188,26,713,0,4.81157e-06,0
240,210,27,719,0,0.000371987,0
241,155,25,720,0,1.23263e-08,0
242,167,26,720,0,1.3899e-05,0
243,202,27,720,0,0.000226566,0
244,185,27,721,0,0.000601472,0
245,167,26,724,0,2.56108e-05,0
246,188,26,725,0,1.40001e-05,0
247,197,26,726,0,1.23674e-07,0
248,209,27,726,0,0.000319408,0
249,197,26,727,0,8.05317e-06,0
250,202,27,729,0,0.000380278,0
251,210,27,730,0,0.000445004,0
252,190,26,731,0,3.3924e-05,0
253,200,27,731,0,0.000572483,0
254,201,27,732,0,7.75201e-05,0
255,207,27,734,0,0.000817843,0
256,185,27,736,0,0.000372985,0
257,200,27,739,0,0.000281976,0
258,207,27,739,0,0.000310425,0
259,190,26,744,0,1.87693e-07,0
260,209,27,745,0,0.000489426,0
261,215,27,748,0,8.09917e-05,0
262,233,28,748,0,0.00248499,0
263,201,27,750,0,0.000132438,0
264,213,27,750,0,5.73382e-05,0
265,234,28,750,0,0.00390196,0
266,215,27,752,0,0.000402881,0
267,229,28,752,0,0.00575137,0
268,206,27,753,0,4.69827e-05,0
269,211,27,754,0,0.00013918,0
270,217,27,755,0,8.20822e-05,0
271,229,28,761,0,0.00621854,0
272,226,27,762,0,8.98519e-06,0
273,212,27,763,0,6.39213e-06,0
274,213,27,765,0,0.000134712,0
275,234,28,766,0,0.00349228,0
276,233,28,767,0,0.00906374,0
277,237,28,770,0,0.00536798,0
278,212,27,774,0,6.86125e-07,0
279,237,28,774,0,0.00199194,0
280,217,27,775,0,5.54293e-05,0
281,223,27,775,0,2.73534e-05,0
282,214,27,776,0,3.23039e-07,0
283,235,28,785,0,0.0005107,0
284,235,28,788,0,0.00109023,0
285,238,28,789,0,0.000455158,0
286,211,27,790,0,3.80572e-07,0
287,206,27,795,0,3.18375e-07,0
288,226,27,795,0,1.29173e-05,0
289,225,27,798,0,6.17501e-08,0
290,238,28,798,0,0.000783846,0
291,255,28,800,0,0.000366334,0
292,253,28,805,0,0.000572887,0
293,225,27,810,0,2.65607e-05,0
294,255,28,810,0,7.78434e-07,0
295,251,28,813,0,1.46548e-05,0
296,223,27,814,0,2.8293e-05,0
297,253,28,814,0,2.86823e-05,0
298,266,28,814,0,3.17454e-05,0
299,250,28,816,0,0.000207013,0
300,240,28,821,0,0.000184531,0
301,240,28,823,0,3.49631e-07,0
302,214,27,825,0,3.84962e-07,0
303,267,29,825,0,0.000666358,0
304,276,29,826,0,0.012542,0
305,250,28,829,0,3.48821e-05,0
306,251,28,829,0,3.40497e-05,0
307,271,29,829,0,0.00156213,0
308,266,28,830,0,0.000178237,0
309,276,29,830,0,0.00938093,0
310,244,28,831,0,0.000105751,0
311,248,28,831,0,4.77317e-06,0
312,257,28,831,0,1.50565e-05,0
313,277,29,831,0,0.00292983,0
314,218,27,832,0,2.21166e-08,0
315,244,28,832,0,0.000165849,0
316,257,28,834,0,8.93722e-06,0
317,267,29,834,0,0.00151167,0
318,248,28,835,0,6.94542e-06,0
319,260,28,835,0,0.000122284,0
320,265,29,835,0,0.00107214,0
321,271,29,835,0,0.00248027,0
322,260,28,837,0,0.000108265,0
323,243,28,838,0,7.88715e-07,0
324,258,28,839,0,0.000136001,0
325,258,28,840,0,2.46732e-07,0
326,256,28,845,0,6.56067e-05,0
327,262,29,846,0,0.00244836,0
328,275,29,849,0,0.00104181,0
329,275,29,852,0,0.00115046,0
330,279,29,855,0,0.000933445,0
331,277,29,856,0,0.00247996,0
332,284,29,856,0,3.86101e-05,0
333,256,28,858,0,4.76213e-05,0
334,265,29,858,0,0.000766163,0
335,262,29,859,0,0.000664954,0
336,279,29,864,0,0.000805537,0
337,263,28,865,0,1.04749e-07,0
338,274,28,866,0,1.82217e-08,0
339,263,28,868,0,3.82357e-07,0
340,269,28,869,0,9.13342e-06,0
341,304,30,869,0,0.0181999,0
342,290,29,872,0,6.14303e-05,0
343,274,28,873,0,1.71413e-05,0
344,309,30,873,0,0.0147575,0
345,292,29,874,0,4.33915e-05,0
346,283,29,875,0,4.50706e-06,0
347,304,30,876,0,0.0025729,0
348,284,29,884,0,5.35303e-05,0
349,243,28,886,0,1.23076e-07,0
350,291,29,888,0,6.17975e-05,0
351,283,29,889,0,1.28288e-05,0
352,285,29,891,0,9.95397e-06,0
353,292,29,891,0,2.87622e-05,0
354,291,29,892,0,7.42772e-07,0
355,290,29,893,0,9.40747e-05,0
356,309,30,895,0,0.00289253,0
357,299,29,900,0,1.12212e-05,0
358,331,30,900,0,0.000331622,0
359,269,28,901,0,1.77947e-07,0
360,313,30,904,0,0.000365577,0
361,327,30,904,0,0.000183724,0
362,285,29,906,0,2.81501e-05,0
363,313,30,907,0,0.000462808,0
364,327,30,907,0,0.000839337,0
365,300,29,909,0,5.04197e-07,0
366,307,30,909,0,0.000133961,0
367,307,30,910,0,0.000145775,0
368,317,30,911,0,7.46309e-05,0
369,321,30,911,0,0.000847066,0
370,329,30,911,0,0.000141698,0
371,328,30,912,0,0.000243238,0
372,331,30,912,0,0.000873986,0
373,308,29,917,0,2.97897e-05,0
374,321,30,917,0,0.000217095,0
375,341,31,917,8.43524e-07,0.0236548,1
376,317,30,918,0,0.000480121,0
377,341,31,918,2.42532e-07,0.00668204,1
378,315,29,920,0,3.25942e-05,0
379,308,29,921,0,5.9042e-07,0
380,320,30,921,0,0.000314578,0
381,299,29,922,0,3.34976e-05,0
382,329,30,922,0,3.95512e-05,0
383,319,29,923,0,9.21677e-07,0
384,344,31,925,3.84048e-07,0.010651,1
385,300,29,926,0,4.05075e-06,0
386,303,30,926,0,0.000220254,0
387,315,29,926,0,4.68116e-08,0
388,320,30,928,0,5.13491e-05,0
389,328,30,928,0,0.000238787,0
390,330,30,928,0,5.22261e-05,0
391,336,30,929,0,3.87071e-05,0
392,322,29,931,0,1.84025e-05,0
393,334,30,932,0,0.000173424,0
394,344,31,935,1.51766e-07,0.00406119,1
395,319,29,937,0,4.47565e-06,0
396,335,30,937,0,9.10431e-05,0
397,324,29,938,0,1.17064e-07,0
398,336,30,940,0,0.000112829,0
399,322,29,942,0,4.08146e-07,0
400,356,31,942,6e-08,0.00256148,1
401,303,30,943,0,3.85573e-05,0
402,330,30,943,0,4.79373e-05,0
403,335,30,943,0,1.34596e-05,0
404,347,31,948,0,0.000206746,0
405,310,29,950,0,9.35454e-09,0
406,334,30,951,0,1.06059e-05,0
407,356,31,951,0,0.000456448,0
408,347,31,954,1e-08,0.00114412,1
409,375,32,955,2.53101e-05,0.0239226,1
410,324,29,957,0,5.14784e-08,0
411,364,31,961,0,2.44816e-05,0
412,364,31,964,0,2.34696e-05,0
413,375,32,966,4.71847e-06,0.00428134,1
414,372,31,972,0,6.37093e-05,0
415,376,31,972,0,0.000185525,0
416,369,31,973,0,4.18916e-06,0
417,377,32,976,3.62215e-06,0.00339618,1
418,377,32,977,7.60482e-07,0.000656922,1
419,376,31,979,0,4.83263e-05,0
420,310,29,982,0,2.34334e-08,0
421,372,31,983,0,4.94086e-05,0
422,358,31,985,0,3.3682e-06,0
423,400,32,985,1.40949e-06,0.00131961,1
424,360,31,986,0,1.73302e-05,0
425,363,31,986,0,2.14252e-05,0
426,394,32,986,9.59244e-07,0.000882532,1
427,369,31,989,0,3.1408e-05,0
428,363,31,990,0,4.47575e-05,0
429,384,32,990,1.24634e-06,0.00108914,1
430,389,31,990,0,1.79614e-05,0
431,384,32,991,2.53694e-06,0.00231661,1
432,394,32,992,1.40162e-06,0.00131277,1
433,386,31,993,0,1.01016e-06,0
434,360,31,994,0,4.81981e-05,0
435,389,31,995,0,3.31025e-07,0
436,400,32,995,1.00765e-06,0.000923289,1
437,355,30,996,0,2.24663e-07,0
438,358,31,996,0,1.28177e-05,0
439,371,31,996,0,6.16717e-05,0
440,380,31,998,0,4.67957e-05,0
441,393,31,999,0,6.5822e-06,0
442,355,30,1000,0,4.77598e-09,0
443,380,31,1001,0,4.93758e-07,0
444,409,33,1001,0.000204554,0.0198521,1
445,386,31,1002,0,1.68728e-05,0
446,393,31,1002,0,7.41574e-06,0
447,374,31,1003,0,1.1805e-05,0
448,408,32,1003,4.79008e-07,0.000436186,1
449,374,31,1005,0,3.11782e-05,0
450,367,31,1007,0,3.44906e-07,0
451,361,31,1008,0,4.13586e-06,0
452,370,31,1008,0,1.35922e-07,0
453,371,31,1008,0,9.38977e-06,0
454,361,31,1009,0,1.22805e-05,0
455,408,32,1011,1.60818e-07,0.000137934,1
456,409,33,1012,0.000102238,0.00981825,1
457,398,31,1017,0,1.80137e-05,0
458,407,32,1019,0,9.55311e-06,0
459,366,31,1021,0,2.43755e-08,0
460,398,31,1029,0,1.8045e-07,0
461,396,31,1032,0,9.71664e-09,0
462,367,31,1033,0,7.91526e-06,0
463,366,31,1037,0,7.7839e-08,0
464,407,32,1037,4e-08,3.31409e-05,1
465,370,31,1044,0,1.45956e-08,0
466,423,33,1044,8.28142e-07,6.83631e-05,1
467,415,32,1046,0,8.01435e-07,0
468,417,33,1046,4.33553e-06,0.00039507,1
469,431,33,1046,6.48171e-06,0.00061476,1
470,404,32,1047,0,4.6251e-07,0
471,432,33,1047,2.37439e-06,0.000215698,1
472,423,33,1049,3.07528e-06,0.000288873,1
473,413,33,1050,1.10497e-05,0.00104978,1
474,417,33,1050,9.90465e-06,0.000938551,1
475,431,33,1052,4.08077e-06,0.000383583,1
476,368,31,1053,0,4.86641e-09,0
477,444,34,1053,0.000427283,0.0113174,1
478,404,32,1055,0,9.79809e-08,0
479,444,34,1055,0.000120153,0.00308912,1
480,413,33,1058,6.02816e-06,0.000556937,1
481,415,32,1062,0,1.96538e-08,0
482,396,31,1063,0,4.87217e-09,0
483,436,33,1063,3.53676e-06,0.000341099,1
484,426,33,1064,2.51059e-06,0.000238602,1
485,456,34,1064,0.000154805,0.00408206,1
486,429,33,1065,1.28929e-06,0.000114338,1
487,448,33,1066,3.41066e-07,2.99001e-05,1
488,436,33,1068,2.01519e-06,0.000192568,1
489,429,33,1069,1.05243e-06,9.28148e-05,1
490,432,33,1070,1.28608e-06,0.000110701,1
491,418,33,1071,1.25617e-06,0.000116188,1
492,426,33,1072,1.23164e-06,0.000110534,1
493,418,33,1073,3.08199e-07,2.5381e-05,1
494,456,34,1083,0.00012909,0.00339051,1
495,448,33,1088,3.23367e-07,2.72967e-05,1
496,473,34,1097,1.63026e-06,3.64211e-05,1
497,455,33,1101,2.85577e-07,2.56706e-05,1
498,473,34,1101,6.78974e-07,1.14329e-05,1
499,477,35,1101,4.28245e-05,0.000492127,1
500,469,34,1108,2.51691e-06,6.23457e-05,1
501,477,35,1108,8.46519e-05,0.00103227,1
502,474,34,1111,1.00774e-05,0.000263203,1
503,455,33,1116,1.86241e-07,1.63941e-05,1
504,480,34,1118,1.08176e-06,2.44206e-05,1
505,494,35,1119,8.46148e-06,9.19347e-05,1
506,485,35,1120,2.06863e-05,0.000244582,1
507,480,34,1121,5.36652e-07,1.047e-05,1
508,483,34,1122,5.68219e-07,1.21175e-05,1
509,483,34,1123,5.109e-06,0.000134315,1
510,474,34,1125,2.50758e-06,6.10418e-05,1
511,468,34,1126,0,5.0808e-07,0
512,472,34,1126,9.11143e-07,2.12716e-05,1
513,475,34,1127,4.14491e-06,0.000108441,1
514,479,35,1127,3.09395e-05,0.000380105,1
515,468,34,1132,4e-08,5.72413e-07,1
516,494,35,1135,4.36621e-05,0.000544279,1
517,485,35,1137,2.8913e-05,0.000351907,1
518,479,35,1138,1.77721e-05,0.000211622,1
519,484,34,1139,1.9238e-06,4.87962e-05,1
520,469,34,1143,3e-08,4.97918e-07,1
521,471,34,1144,0,1.34112e-07,0
522,488,34,1144,4.75494e-07,1.05059e-05,1
523,472,34,1145,1.20434e-06,2.88905e-05,1
524,475,34,1149,6.13971e-07,1.22227e-05,1
525,488,34,1151,5e-08,4.24174e-07,1
526,484,34,1162,5.16217e-07,1.19021e-05,1
527,492,34,1163,7.41026e-07,1.75322e-05,1
528,471,34,1165,1.55053e-07,2.99804e-06,1
529,486,34,1166,0,4.23935e-07,0
530,502,35,1171,4e-08,5.37816e-07,1
531,491,34,1177,5.10234e-07,1.13983e-05,1
532,502,35,1177,4.59607e-07,4.39911e-06,1
533,486,34,1178,4.99708e-07,1.10289e-05,1
534,516,36,1183,5.18046e-06,4.04067e-05,1
535,501,36,1184,2.12661e-06,1.3461e-05,1
536,489,34,1185,2.74692e-07,5.63305e-06,1
537,499,36,1187,2.55313e-06,1.86953e-05,1
538,517,36,1187,4.59723e-06,3.5716e-05,1
539,514,36,1188,9.82326e-07,6.19974e-06,1
540,492,34,1189,0,1.99189e-08,0
541,499,36,1190,3.89205e-06,2.95615e-05,1
542,509,35,1190,0,1.09684e-07,0
543,509,35,1191,3e-08,2.28612e-07,1
544,491,34,1192,0,6.88537e-07,0
545,489,34,1193,0,3.34405e-07,0
546,513,35,1193,3.77798e-07,3.03591e-06,1
547,516,36,1193,1.59465e-06,1.03597e-05,1
548,501,36,1194,2.6794e-06,1.84536e-05,1
549,490,34,1195,0,7.47563e-08,0
550,513,35,1195,2.18946e-07,1.95669e-06,1
551,506,36,1196,1.52307e-07,7.42986e-07,1
552,517,36,1197,6.73494e-07,3.72027e-06,1
553,518,36,1198,6.36064e-07,3.56308e-06,1
554,506,36,1201,4.60176e-07,2.31754e-06,1
555,490,34,1203,1.47302e-07,1.42198e-06,1
556,514,36,1204,1.13355e-06,7.58667e-06,1
557,518,36,1208,6.62882e-07,4.23838e-06,1
558,500,35,1215,1e-08,3.29651e-07,1
559,510,35,1215,0,4.48125e-08,0
560,510,35,1218,1.81983e-07,1.28167e-06,1
561,505,36,1232,6e-08,1.8485e-07,1
562,505,36,1233,6e-08,1.19873e-07,1
563,538,37,1235,1e-08,4.97981e-09,1
564,541,37,1238,0,4.98421e-09,0
565,538,37,1240,0,1.99572e-08,0
566,534,37,1241,7e-08,9.49218e-08,1
567,519,35,1243,4e-08,8.99784e-08,1
568,519,35,1246,5e-08,4.4994e-08,1
569,537,37,1246,0,4.99575e-09,0
570,548,37,1250,1e-08,0,1
