id,parent_id,depth,creation_step,i,r,is_infected
133,98,23,500,0,0.000205768,0
134,108,23,513,0,7.80648e-05,0
135,109,24,521,0,0.00278588,0
136,108,23,527,0,2.11733e-07,0
137,109,24,528,0,0.00965526,0
138,120,24,532,0,0.00449972,0
139,120,24,537,0,0.00242586,0
140,113,24,539,0,0.00438627,0
141,124,24,542,0,0.000462656,0
142,126,24,544,0,0.000315689,0
143,126,24,547,0,0.000531999,0
144,124,24,549,0,0.000181038,0
145,113,24,554,0,0.00154622,0
146,129,24,554,0,0.000522659,0
147,131,24,567,0,0.000261588,0
148,129,24,569,0,9.59335e-05,0
149,125,24,573,0,8.57543e-05,0
150,125,24,576,0,0.00027942,0
151,131,24,576,0,0.000181464,0
152,116,24,577,0,0.000362088,0
153,137,25,579,0,0.00452003,0
154,116,24,581,0,0.000180617,0
155,119,24,587,0,5.69164e-05,0
156,137,25,597,0,0.00338476,0
157,123,24,598,0,4.06598e-06,0
158,138,25,600,0,0.0032119,0
159,140,25,601,0,0.00204899,0
160,139,25,606,0,0.00038432,0
161,133,24,608,0,6.8006e-05,0
162,138,25,609,0,0.000987301,0
163,133,24,613,0,6.23476e-06,0
164,135,25,613,0,0.00158354,0
165,123,24,614,0,1.21497e-05,0
166,140,25,614,0,0.000530783,0
167,145,25,616,0,0.000156065,0
168,119,24,618,0,8.76229e-06,0
169,128,24,618,0,1.36507e-06,0
170,135,25,618,0,0.00146977,0
171,128,24,620,0,8.10835e-06,0
172,139,25,620,0,0.000985663,0
173,127,24,622,0,1.51276e-05,0
174,145,25,624,0,0.00055014,0
175,130,24,631,0,1.53615e-07,0
176,134,24,634,0,1.10505e-05,0
177,127,24,638,0,2.70402e-05,0
178,146,25,638,0,2.07259e-05,0
179,141,25,641,0,0.000265318,0
180,153,26,645,0,0.00340133,0
181,130,24,649,0,6.02938e-06,0
182,150,25,649,0,1.49561e-05,0
183,152,25,649,0,7.31151e-06,0
184,142,25,650,0,1.84729e-05,0
185,158,26,650,0,0.000976618,0
186,143,25,654,0,3.32782e-05,0
187,152,25,657,0,1.83962e-05,0
188,141,25,658,0,9.60915e-05,0
189,151,25,658,0,1.79944e-05,0
190,143,25,659,0,6.60478e-05,0
191,159,26,659,0,0.00185147,0
192,150,25,660,0,2.73322e-05,0
193,153,26,660,0,0.00246229,0
194,132,24,661,0,1.09773e-07,0
195,144,25,662,0,1.38394e-05,0
196,142,25,663,0,2.47736e-05,0
197,146,25,663,0,8.02008e-05,0
198,132,24,664,0,6.68081e-06,0
199,154,25,664,0,3.70312e-05,0
200,158,26,664,0,0.000930214,0
201,170,26,665,0,0.000587972,0
202,156,26,666,0,0.00114123,0
203,144,25,667,0,7.22963e-07,0
204,147,25,667,0,1.12471e-06,0
205,154,25,667,0,2.25659e-05,0
206,162,26,668,0,0.000172742,0
207,164,26,668,0,0.000787307,0
208,147,25,670,0,1.34019e-05,0
209,164,26,670,0,0.000568842,0
210,156,26,673,0,0.000908253,0
211,170,26,675,0,0.000204906,0
212,174,26,678,0,0.000182028,0
213,172,26,680,0,0.000202214,0
214,172,26,681,0,9.85214e-05,0
215,159,26,683,0,0.00046325,0
216,161,25,683,0,1.25546e-07,0
217,162,26,685,0,0.000168492,0
218,166,26,685,0,6.04996e-05,0
219,161,25,686,0,1.0336e-05,0
220,134,24,688,0,1.413e-06,0
221,148,25,692,0,2.15205e-06,0
222,151,25,692,0,2.7583e-06,0
223,179,26,693,0,8.65367e-05,0
224,149,25,694,0,2.85729e-06,0
225,174,26,694,0,6.37886e-05,0
226,179,26,694,0,0.000119561,0
227,160,26,695,0,1.71892e-05,0
228,166,26,696,0,3.48274e-05,0
229,180,27,696,0,0.00836249,0
230,160,26,698,0,2.08996e-05,0
231,149,25,700,0,3.18147e-06,0
232,148,25,702,0,3.87892e-06,0
233,193,27,703,0,0.00405519,0
234,191,27,704,0,0.00445641,0
235,193,27,708,0,0.000997471,0
236,155,25,709,0,1.53942e-07,0
237,180,27,710,0,0.00181209,0
238,191,27,712,0,0.000958474,0
239,188,26,713,0,2.78841e-06,0
240,210,27,719,0,0.000221335,0
241,155,25,720,0,6.97013e-09,0
242,167,26,720,0,8.05477e-06,0
243,202,27,720,0,0.000134808,0
244,185,27,721,0,0.000357879,0
245,167,26,724,0,1.4842e-05,0
246,188,26,725,0,8.11339e-06,0
247,197,26,726,0,7.16716e-08,0
248,209,27,726,0,0.000190049,0
249,197,26,727,0,4.66698e-06,0
250,202,27,729,0,0.000226268,0
251,210,27,730,0,0.00026478,0
252,190,26,731,0,1.96597e-05,0
253,200,27,731,0,0.000340631,0
254,201,27,732,0,4.6125e-05,0
255,207,27,734,0,0.000486622,0
256,185,27,736,0,0.000221928,0
257,200,27,739,0,0.000167778,0
258,207,27,739,0,0.000184705,0
259,190,26,744,0,1.08772e-07,0
260,209,27,745,0,0.000291211,0
261,215,27,748,0,4.81906e-05,0
262,233,28,748,0,0.00152105,0
263,201,27,750,0,7.88013e-05,0
264,213,27,750,0,3.41166e-05,0
265,234,28,750,0,0.00238838,0
266,215,27,752,0,0.000239717,0
267,229,28,752,0,0.0035204,0
268,206,27,753,0,2.7955e-05,0
269,211,27,754,0,8.28127e-05,0
270,217,27,755,0,4.88394e-05,0
271,229,28,761,0,0.00380635,0
272,226,27,762,0,5.34625e-06,0
273,212,27,763,0,3.80336e-06,0
274,213,27,765,0,8.01545e-05,0
275,234,28,766,0,0.00213761,0
276,233,28,767,0,0.00554789,0
277,237,28,770,0,0.00328573,0
278,212,27,774,0,4.08249e-07,0
279,237,28,774,0,0.00121926,0
280,217,27,775,0,3.29808e-05,0
281,223,27,775,0,1.62755e-05,0
282,214,27,776,0,1.9221e-07,0
283,235,28,785,0,0.000312598,0
284,235,28,788,0,0.000667324,0
285,238,28,789,0,0.000278601,0
286,211,27,790,0,2.26443e-07,0
287,206,27,795,0,1.89435e-07,0
288,226,27,795,0,7.68589e-06,0
289,225,27,798,0,3.67417e-08,0
290,238,28,798,0,0.00047979,0
291,255,28,800,0,0.000224232,0
292,253,28,805,0,0.000350663,0
293,225,27,810,0,1.58038e-05,0
294,255,28,810,0,4.76477e-07,0
295,251,28,813,0,8.97019e-06,0
296,223,27,814,0,1.68345e-05,0
297,253,28,814,0,1.75563e-05,0
298,266,28,814,0,1.94313e-05,0
299,250,28,816,0,0.000126712,0
300,240,28,821,0,0.000112951,0
301,240,28,823,0,2.14008e-07,0
302,214,27,825,0,2.29055e-07,0
303,267,29,825,0,0.000420472,0
304,276,29,826,0,0.00791402,0
305,250,28,829,0,2.13513e-05,0
306,251,28,829,0,2.08417e-05,0
307,271,29,829,0,0.000985702,0
308,266,28,830,0,0.000109098,0
309,276,29,830,0,0.00591937,0
310,244,28,831,0,6.47299e-05,0
311,248,28,831,0,2.92164e-06,0
312,257,28,831,0,9.21605e-06,0
313,277,29,831,0,0.00184873,0
314,218,27,832,0,1.31595e-08,0
315,244,28,832,0,0.000101516,0
316,257,28,834,0,5.47045e-06,0
317,267,29,834,0,0.000953864,0
318,248,28,835,0,4.25127e-06,0
319,260,28,835,0,7.485e-05,0
320,265,29,835,0,0.000676524,0
321,271,29,835,0,0.00156505,0
322,260,28,837,0,6.62689e-05,0
323,243,28,838,0,4.82771e-07,0
324,258,28,839,0,8.3246e-05,0
325,258,28,840,0,1.51024e-07,0
326,256,28,845,0,4.01577e-05,0
327,262,29,846,0,0.00154492,0
328,275,29,849,0,0.000657385,0
329,275,29,852,0,0.000725938,0
330,279,29,855,0,0.000589004,0
331,277,29,856,0,0.00156486,0
332,284,29,856,0,2.4363e-05,0
333,256,28,858,0,2.91489e-05,0
334,265,29,858,0,0.000483449,0
335,262,29,859,0,0.000419586,0
336,279,29,864,0,0.000508294,0
337,263,28,865,0,6.41165e-08,0
338,274,28,866,0,1.11534e-08,0
339,263,28,868,0,2.3404e-07,0
340,269,28,869,0,5.59054e-06,0
341,304,30,869,0,0.0118655,0
342,290,29,872,0,3.87626e-05,0
343,274,28,873,0,1.04922e-05,0
344,309,30,873,0,0.0096212,0
345,292,29,874,0,2.73801e-05,0
346,283,29,875,0,2.84396e-06,0
347,304,30,876,0,0.00167741,0
348,284,29,884,0,3.37776e-05,0
349,243,28,886,0,7.53345e-08,0
350,291,29,888,0,3.89942e-05,0
351,283,29,889,0,8.09497e-06,0
352,285,29,891,0,6.28096e-06,0
353,292,29,891,0,1.81489e-05,0
354,291,29,892,0,4.68689e-07,0
355,290,29,893,0,5.93612e-05,0
356,309,30,895,0,0.00188579,0
357,299,29,900,0,7.08059e-06,0
358,331,30,900,0,0.000216202,0
359,269,28,901,0,1.08921e-07,0
360,313,30,904,0,0.000238339,0
361,327,30,904,0,0.00011978,0
362,285,29,906,0,1.77627e-05,0
363,313,30,907,0,0.000301729,0
364,327,30,907,0,0.000547208,0
365,300,29,909,0,3.18148e-07,0
366,307,30,909,0,8.73365e-05,0
367,307,30,910,0,9.50385e-05,0
368,317,30,911,0,4.86558e-05,0
369,321,30,911,0,0.000552247,0
370,329,30,911,0,9.23801e-05,0
371,328,30,912,0,0.00015858,0
372,331,30,912,0,0.000569797,0
373,308,29,917,0,1.87973e-05,0
374,321,30,917,0,0.000141536,0
375,341,31,917,0,0.0159764,0
376,317,30,918,0,0.000313016,0
377,341,31,918,0,0.00451288,0
378,315,29,920,0,2.0567e-05,0
379,308,29,921,0,3.72555e-07,0
380,320,30,921,0,0.00020509,0
381,299,29,922,0,2.1137e-05,0
382,329,30,922,0,2.57855e-05,0
383,319,29,923,0,5.81579e-07,0
384,344,31,925,0,0.00719391,0
385,300,29,926,0,2.55602e-06,0
386,303,30,926,0,0.000143595,0
387,315,29,926,0,2.95381e-08,0
388,320,30,928,0,3.34772e-05,0
389,328,30,928,0,0.000155678,0
390,330,30,928,0,3.40489e-05,0
391,336,30,929,0,2.52352e-05,0
392,322,29,931,0,1.1612e-05,0
393,334,30,932,0,0.000113064,0
394,344,31,935,0,0.0027428,0
395,319,29,937,0,2.82414e-06,0
396,335,30,937,0,5.93557e-05,0
397,324,29,938,0,7.38676e-08,0
398,336,30,940,0,7.35592e-05,0
399,322,29,942,0,2.5754e-07,0
400,356,31,942,0,0.00172967,0
401,303,30,943,0,2.51375e-05,0
402,330,30,943,0,3.12529e-05,0
403,335,30,943,0,8.77503e-06,0
404,347,31,948,0,0.000139601,0
405,310,29,950,0,5.90272e-09,0
406,334,30,951,0,6.91454e-06,0
407,356,31,951,0,0.000308207,0
408,347,31,954,0,0.000772568,0
409,375,32,955,0,0.0169417,0
410,324,29,957,0,3.24829e-08,0
411,364,31,961,0,1.65307e-05,0
412,364,31,964,0,1.58474e-05,0
413,375,32,966,0,0.00303275,0
414,372,31,972,0,4.30184e-05,0
415,376,31,972,0,0.000125272,0
416,369,31,973,0,2.82865e-06,0
417,377,32,976,0,0.00240521,0
418,377,32,977,0,0.000465633,0
419,376,31,979,0,3.26314e-05,0
420,310,29,982,0,1.47865e-08,0
421,372,31,983,0,3.33622e-05,0
422,358,31,985,0,2.27431e-06,0
423,400,32,985,0,0.000934204,0
424,360,31,986,0,1.17019e-05,0
425,363,31,986,0,1.44669e-05,0
426,394,32,986,0,0.000625106,0
427,369,31,989,0,2.12076e-05,0
428,363,31,990,0,3.02216e-05,0
429,384,32,990,0,0.000771924,0
430,389,31,990,0,1.21281e-05,0
431,384,32,991,0,0.00164104,0
432,394,32,992,0,0.000930412,0
433,386,31,993,0,6.82092e-07,0
434,360,31,994,0,3.25448e-05,0
435,389,31,995,0,2.23518e-07,0
436,400,32,995,0,0.000654125,0
437,355,30,996,0,1.4647e-07,0
438,358,31,996,0,8.65491e-06,0
439,371,31,996,0,4.16426e-05,0
440,380,31,998,0,3.15979e-05,0
441,393,31,999,0,4.4445e-06,0
442,355,30,1000,0,3.11371e-09,0
443,380,31,1001,0,3.334e-07,0
444,409,33,1001,0,0.0167109,0
445,386,31,1002,0,1.1393e-05,0
446,393,31,1002,0,5.00733e-06,0
447,374,31,1003,0,7.97108e-06,0
448,408,32,1003,0,0.000309083,0
449,374,31,1005,0,2.10524e-05,0
450,367,31,1007,0,2.32891e-07,0
451,361,31,1008,0,2.79266e-06,0
452,370,31,1008,0,9.17788e-08,0
453,371,31,1008,0,6.34025e-06,0
454,361,31,1009,0,8.29216e-06,0
455,408,32,1011,0,9.88636e-05,0
456,409,33,1012,0,0.00827875,0
457,398,31,1017,0,1.21634e-05,0
458,407,32,1019,0,6.6982e-06,0
459,366,31,1021,0,1.64591e-08,0
460,398,31,1029,0,1.21846e-07,0
461,396,31,1032,0,6.56096e-09,0
462,367,31,1033,0,5.34462e-06,0
463,366,31,1037,0,5.25592e-08,0
464,407,32,1037,0,2.35036e-05,0
465,370,31,1044,0,9.8554e-09,0
466,423,33,1044,0,5.87157e-05,0
467,415,32,1046,0,5.61929e-07,0
468,417,33,1046,0,0.000335397,0
469,431,33,1046,0,0.000518562,0
470,404,32,1047,0,3.24291e-07,0
471,432,33,1047,0,0.000183427,0
472,423,33,1049,0,0.000244982,0
473,413,33,1050,0,0.000886218,0
474,417,33,1050,0,0.000792569,0
475,431,33,1052,0,0.000323991,0
476,368,31,1053,0,3.28595e-09,0
477,444,34,1053,0,0.0190274,0
478,404,32,1055,0,6.86997e-08,0
479,444,34,1055,0,0.00529465,0
480,413,33,1058,0,0.000471762,0
481,415,32,1062,0,1.37803e-08,0
482,396,31,1063,0,3.28983e-09,0
483,436,33,1063,0,0.000287889,0
484,426,33,1064,0,0.000202208,0
485,456,34,1064,0,0.00688108,0
486,429,33,1065,0,9.77477e-05,0
487,448,33,1066,0,2.55302e-05,0
488,436,33,1068,0,0.00016232,0
489,429,33,1069,0,7.8791e-05,0
490,432,33,1070,0,9.49047e-05,0
491,418,33,1071,0,9.88218e-05,0
492,426,33,1072,0,9.48667e-05,0
493,418,33,1073,0,2.181e-05,0
494,456,34,1083,0,0.00573197,0
495,448,33,1088,0,2.28866e-05,0
496,473,34,1097,0,7.06081e-05,0
497,455,33,1101,0,2.1588e-05,0
498,473,34,1101,0,2.81341e-05,0
499,477,35,1101,0,0.0051507,0
500,469,34,1108,0,0.00011039,0
501,477,35,1108,0,0.00993026,0
502,474,34,1111,0,0.000446806,0
503,455,33,1116,0,1.39682e-05,0
504,480,34,1118,0,4.52234e-05,0
505,494,35,1119,0,0.00104173,0
506,485,35,1120,0,0.00245728,0
507,480,34,1121,0,2.25139e-05,0
508,483,34,1122,0,2.48236e-05,0
509,483,34,1123,0,0.000225145,0
510,474,34,1125,0,0.000108792,0
511,468,34,1126,0,4.05848e-07,0
512,472,34,1126,0,3.84229e-05,0
513,475,34,1127,0,0.000183583,0
514,479,35,1127,0,0.00361287,0
515,468,34,1132,0,4.77649e-07,0
516,494,35,1135,0,0.00505381,0
517,485,35,1137,0,0.00340164,0
518,479,35,1138,0,0.00210303,0
519,484,34,1139,0,8.42446e-05,0
520,469,34,1143,0,2.8614e-06,0
521,471,34,1144,0,1.02098e-07,0
522,488,34,1144,0,1.90134e-05,0
523,472,34,1145,0,5.20836e-05,0
524,475,34,1149,0,2.44637e-05,0
525,488,34,1151,0,5.25458e-06,0
526,484,34,1162,0,2.20959e-05,0
527,492,34,1163,0,3.12449e-05,0
528,471,34,1165,0,5.71944e-06,0
529,486,34,1166,0,3.22737e-07,0
530,502,35,1171,0,1.66843e-05,0
531,491,34,1177,0,2.23739e-05,0
532,502,35,1177,0,5.89673e-05,0
533,486,34,1178,0,2.06374e-05,0
534,516,36,1183,0,0.00708097,0
535,501,36,1184,0,0.00359966,0
536,489,34,1185,0,1.07763e-05,0
537,499,36,1187,0,0.00361862,0
538,517,36,1187,0,0.00605823,0
539,514,36,1188,0,0.0015291,0
540,492,34,1189,0,1.51641e-08,0
541,499,36,1190,0,0.0053907,0
542,509,35,1190,0,4.59415e-07,0
543,509,35,1191,0,5.00325e-06,0
544,491,34,1192,0,5.24176e-07,0
545,489,34,1193,0,2.54579e-07,0
546,513,35,1193,0,4.60079e-05,0
547,516,36,1193,0,0.00249208,0
548,501,36,1194,0,0.00442605,0
549,490,34,1195,0,5.69112e-08,0
550,513,35,1195,0,2.71745e-05,0
551,506,36,1196,0,0.00047902,0
552,517,36,1197,0,0.00116148,0
553,518,36,1198,0,0.000984299,0
554,506,36,1201,0,0.000795137,0
555,490,34,1203,0,3.74561e-06,0
556,514,36,1204,0,0.00180349,0
557,518,36,1208,0,0.00106232,0
558,500,35,1215,0,2.70433e-06,0
559,510,35,1215,0,3.36725e-07,0
560,510,35,1218,0,2.14926e-05,0
561,505,36,1232,0,0.000221943,0
562,505,36,1233,0,0.000221481,0
563,538,37,1235,0,0.00213123,0
564,541,37,1238,0,0.00484361,0
565,538,37,1240,0,0.00392318,0
566,534,37,1241,0,0.00798025,0
567,519,35,1243,0,9.55885e-06,0
568,519,35,1246,0,1.42167e-05,0
569,537,37,1246,0,0.00173703,0
570,548,37,1250,0,0.00180406,0
571,500,35,1251,0,4.99209e-06,0
572,537,37,1252,0,0.00152013,0
573,534,37,1255,0,0.00377959,0
574,547,37,1259,0,0.000388031,0
575,548,37,1259,0,0.000573153,0
576,541,37,1262,0,0.00325605,0
577,547,37,1262,0,0.000611144,0
578,535,37,1263,0,0.0025613,0
579,552,37,1267,0,7.06525e-05,0
580,535,37,1269,0,0.000735776,0
581,557,37,1269,0,0.000666539,0
582,539,37,1271,0,0.000218962,0
583,553,37,1274,0,0.000368234,0
584,554,37,1276,0,0.000220248,0
585,557,37,1276,0,8.91633e-05,0
586,552,37,1282,0,0.000163876,0
587,539,37,1283,0,0.000319201,0
588,556,37,1283,0,0.000343956,0
589,554,37,1284,0,0.000152659,0
590,551,37,1286,0,0.000355525,0
591,553,37,1289,0,0.000122981,0
592,556,37,1292,0,0.000224179,0
593,564,38,1298,0,0.0124097,0
594,551,37,1302,0,1.10811e-05,0
595,566,38,1304,0,0.00305116,0
596,566,38,1306,0,0.00376106,0
597,573,38,1306,0,0.000977668,0
598,576,38,1306,0,0.000795282,0
599,578,38,1312,0,0.00135052,0
600,563,38,1316,0,0.000844282,0
601,562,37,1317,0,5.0381e-07,0
602,570,38,1318,0,0.000114436,0
603,561,37,1319,0,4.01973e-05,0
604,565,38,1319,0,0.00176974,0
605,564,38,1320,0,0.00163915,0
606,578,38,1321,0,0.000368615,0
607,562,37,1322,0,5.56478e-05,0
608,569,38,1322,0,0.000975949,0
609,572,38,1322,0,0.000571541,0
610,561,37,1323,0,1.28763e-05,0
611,569,38,1324,0,0.00132766,0
612,563,38,1325,0,0.000917874,0
613,573,38,1325,0,0.00112794,0
614,572,38,1329,0,0.00146838,0
615,565,38,1332,0,0.00109375,0
616,570,38,1333,0,0.000602464,0
617,576,38,1333,0,0.000756576,0
618,577,38,1342,0,0.000215286,0
619,580,38,1348,0,0.000486561,0
620,581,38,1348,0,0.000168304,0
621,593,39,1349,0,0.00576446,0
622,577,38,1352,0,7.61181e-05,0
623,574,38,1355,0,6.27948e-05,0
624,583,38,1356,0,5.53356e-05,0
625,581,38,1357,0,3.94382e-05,0
626,575,38,1358,0,0.000166311,0
627,588,38,1359,0,2.26972e-05,0
628,590,38,1360,0,1.08472e-06,0
629,574,38,1364,0,3.74527e-05,0
630,587,38,1364,0,2.36166e-05,0
631,593,39,1365,0,0.0126657,0
632,580,38,1367,0,8.57249e-05,0
633,588,38,1368,0,6.37049e-05,0
634,592,38,1368,0,0.000183119,0
635,582,38,1369,0,1.01242e-06,0
636,582,38,1371,0,8.49889e-05,0
637,575,38,1373,0,4.30207e-05,0
638,583,38,1373,0,0.000107051,0
639,587,38,1373,0,6.31634e-06,0
640,595,39,1376,0,0.000452435,0
641,596,39,1377,0,0.000728461,0
642,584,38,1379,0,1.45517e-05,0
643,595,39,1380,0,0.00135005,0
644,604,39,1380,0,0.00261234,0
645,614,39,1380,0,0.00130238,0
646,611,39,1383,0,0.000709474,0
647,584,38,1384,0,6.00759e-05,0
648,589,38,1384,0,4.16423e-05,0
649,590,38,1384,0,3.65105e-05,0
650,596,39,1384,0,0.00144885,0
651,604,39,1386,0,0.000363891,0
652,605,39,1387,0,0.000206751,0
653,611,39,1387,0,0.000899566,0
654,615,39,1390,0,0.00145699,0
655,591,38,1391,0,3.89459e-07,0
656,615,39,1391,0,0.000104575,0
657,586,38,1392,0,5.283e-05,0
658,608,39,1393,0,0.000879047,0
659,591,38,1395,0,3.52817e-08,0
660,599,39,1395,0,0.000126021,0
661,600,39,1395,0,0.000218485,0
662,605,39,1395,0,0.000393304,0
663,612,39,1396,0,4.6107e-05,0
664,614,39,1397,0,0.00033023,0
665,612,39,1399,0,0.000119764,0
666,589,38,1400,0,1.31621e-05,0
667,613,39,1400,0,0.000155445,0
668,617,39,1400,0,0.000106947,0
669,600,39,1401,0,7.07549e-05,0
670,608,39,1401,0,0.000324901,0
671,599,39,1404,0,0.000789198,0
672,597,39,1407,0,0.00028254,0
673,609,39,1410,0,0.000298259,0
674,616,39,1411,0,0.000134662,0
675,619,39,1411,0,6.4727e-05,0
676,598,39,1412,0,3.22467e-05,0
677,616,39,1412,0,0.000156448,0
678,631,40,1414,0,0.00615748,0
679,609,39,1416,0,8.00681e-05,0
680,613,39,1416,0,0.000140964,0
681,617,39,1416,0,0.000225468,0
682,597,39,1417,0,4.55347e-05,0
683,619,39,1417,0,0.000456685,0
684,592,38,1418,0,6.19126e-08,0
685,631,40,1418,0,0.0179036,0
686,586,38,1422,0,8.82607e-09,0
687,585,38,1423,0,1.05797e-05,0
688,621,40,1424,0,0.00626601,0
689,621,40,1430,0,0.00282166,0
690,585,38,1431,0,1.767e-08,0
691,606,39,1434,0,3.87432e-07,0
692,644,40,1434,0,0.000735842,0
693,606,39,1435,0,9.4007e-06,0
694,598,39,1438,0,6.44019e-05,0
695,644,40,1438,0,0.0008531,0
696,634,39,1442,0,2.44112e-05,0
697,626,39,1443,0,4.53033e-05,0
698,618,39,1446,0,5.63748e-05,0
699,654,40,1446,0,6.45246e-05,0
700,634,39,1447,0,1.33937e-05,0
701,618,39,1449,0,8.87732e-05,0
702,620,39,1450,0,3.18905e-08,0
703,626,39,1451,0,9.55614e-08,0
704,645,40,1452,0,0.00169091,0
705,654,40,1453,0,5.94907e-05,0
706,643,40,1459,0,0.000113959,0
707,645,40,1461,0,9.34179e-05,0
708,653,40,1465,0,0.000541111,0
709,643,40,1468,0,0.000496956,0
710,653,40,1468,0,0.000526746,0
711,685,41,1468,0,0.0260284,0
712,620,39,1469,0,1.91424e-07,0
713,685,41,1469,0,0.0229052,0
714,658,40,1470,0,0.000636415,0
715,638,39,1471,0,2.4197e-05,0
716,658,40,1472,0,7.00863e-05,0
717,602,39,1474,0,5.1896e-06,0
718,641,40,1475,0,3.74935e-05,0
719,650,40,1478,0,0.000376956,0
720,683,40,1479,0,1.14979e-05,0
